id,pref_id,item_type,item_id,rank,amount,weight
911,17,1,101401,1,1,1000
912,17,1,101506,1,1,1000
913,17,1,101601,1,1,1000
914,17,1,101801,1,1,1000
915,17,1,102001,1,1,1000
916,17,1,102101,1,1,1000
917,17,1,102201,1,1,1000
918,17,1,102301,1,1,1000
919,17,1,100102,1,1,500
920,17,1,100203,1,1,500
921,17,1,100302,1,1,500
922,17,1,100405,1,1,500
923,17,1,100502,1,1,500
924,17,1,100702,1,1,500
925,17,1,100902,1,1,500
926,17,1,101302,1,1,500
927,17,1,101402,1,1,500
928,17,1,101505,1,1,500
929,17,1,101702,1,1,500
930,17,1,101802,1,1,500
931,17,1,101901,1,1,500
932,17,1,102002,1,1,500
933,17,1,102203,1,1,500
934,17,1,102302,1,1,500
935,17,1,102402,1,1,500
936,17,1,100003,1,1,500
937,17,1,101603,1,1,500
938,17,1,102103,1,1,500
939,17,1,100105,1,1,500
940,17,1,100204,1,1,500
941,17,1,100303,1,1,500
942,17,1,100503,1,1,500
943,17,1,100703,1,1,500
944,17,1,100903,1,1,500
945,17,1,101303,1,1,500
946,17,1,101403,1,1,500
947,17,1,101503,1,1,500
948,17,1,101703,1,1,500
949,17,1,101803,1,1,500
950,17,1,101902,2,1,500
951,17,1,102003,1,1,500
952,17,1,102202,1,1,500
953,17,2,200103,3,1,500
954,17,2,200505,3,1,500
955,18,1,100001,1,1,1000
956,18,1,100101,1,1,1000
957,18,1,100201,1,1,1000
958,18,1,100301,1,1,1000
959,18,1,100401,1,1,1000
960,18,1,100501,1,1,1000
961,18,1,100701,1,1,1000
962,18,1,100901,1,1,1000
963,18,1,101301,1,1,1000
964,18,1,101401,1,1,1000
965,18,1,101506,1,1,1000
966,18,1,101601,1,1,1000
967,18,1,101801,1,1,1000
968,18,1,102001,1,1,1000
969,18,1,102101,1,1,1000
970,18,1,102201,1,1,1000
971,18,1,102301,1,1,1000
972,18,1,100102,1,1,500
973,18,1,100203,1,1,500
974,18,1,100302,1,1,500
975,18,1,100405,1,1,500
976,18,1,100502,1,1,500
977,18,1,100702,1,1,500
978,18,1,100902,1,1,500
979,18,1,101302,1,1,500
980,18,1,101402,1,1,500
981,18,1,101505,1,1,500
982,18,1,101702,1,1,500
983,18,1,101802,1,1,500
984,18,1,101901,1,1,500
985,18,1,102002,1,1,500
986,18,1,102203,1,1,500
987,18,1,102302,1,1,500
988,18,1,102402,1,1,500
989,18,1,100003,1,1,500
990,18,1,101603,1,1,500
991,18,1,102103,1,1,500
992,18,1,100105,1,1,500
993,18,1,100204,1,1,500
994,18,1,100303,1,1,500
995,18,1,100503,1,1,500
996,18,1,100703,1,1,500
997,18,1,100903,1,1,500
998,18,1,101303,1,1,500
999,18,1,101403,1,1,500
1000,18,1,101503,1,1,500
1001,18,1,101703,1,1,500
1002,18,1,101803,1,1,500
1003,18,1,101902,2,1,500
1004,18,1,102003,1,1,500
1005,18,1,102202,1,1,500
1006,18,2,200103,3,1,500
1007,18,2,200505,3,1,500
1008,19,1,100001,1,1,1000
1009,19,1,100101,1,1,1000
1010,19,1,100201,1,1,1000
1011,19,1,100301,1,1,1000
1012,19,1,100401,1,1,1000
1013,19,1,100501,1,1,1000
1014,19,1,100701,1,1,1000
1015,19,1,100901,1,1,1000
1016,19,1,101301,1,1,1000
1017,19,1,101401,1,1,1000
1018,19,1,101506,1,1,1000
1019,19,1,101601,1,1,1000
1020,19,1,101801,1,1,1000
1021,19,1,102001,1,1,1000
1022,19,1,102101,1,1,1000
1023,19,1,102201,1,1,1000
1024,19,1,102301,1,1,1000
1025,19,1,100102,1,1,500
1026,19,1,100203,1,1,500
1027,19,1,100302,1,1,500
1028,19,1,100405,1,1,500
1029,19,1,100502,1,1,500
1030,19,1,100702,1,1,500
1031,19,1,100902,1,1,500
1032,19,1,101302,1,1,500
1033,19,1,101402,1,1,500
1034,19,1,101505,1,1,500
1035,19,1,101702,1,1,500
1036,19,1,101802,1,1,500
1037,19,1,101901,1,1,500
1038,19,1,102002,1,1,500
1039,19,1,102203,1,1,500
1040,19,1,102302,1,1,500
1041,19,1,102402,1,1,500
1042,19,1,100003,1,1,500
1043,19,1,101603,1,1,500
1044,19,1,102103,1,1,500
1045,19,1,100105,1,1,500
1046,19,1,100204,1,1,500
1047,19,1,100303,1,1,500
1048,19,1,100503,1,1,500
1049,19,1,100703,1,1,500
1050,19,1,100903,1,1,500
1051,19,1,101303,1,1,500
1052,19,1,101403,1,1,500
1053,19,1,101503,1,1,500
1054,19,1,101703,1,1,500
1055,19,1,101803,1,1,500
1056,19,1,101902,2,1,500
1057,19,1,102003,1,1,500
1058,19,1,102202,1,1,500
1059,19,2,200103,3,1,500
1060,19,2,200505,3,1,500
1061,20,1,100001,1,1,1000
1062,20,1,100101,1,1,1000
1063,20,1,100201,1,1,1000
1064,20,1,100301,1,1,1000
1065,20,1,100401,1,1,1000
1066,20,1,100501,1,1,1000
1067,20,1,100701,1,1,1000
1068,20,1,100901,1,1,1000
1069,20,1,101301,1,1,1000
1070,20,1,101401,1,1,1000
1071,20,1,101506,1,1,1000
1072,20,1,101601,1,1,1000
1073,20,1,101801,1,1,1000
1074,20,1,102001,1,1,1000
1075,20,1,102101,1,1,1000
1076,20,1,102201,1,1,1000
1077,20,1,102301,1,1,1000
1078,20,1,100102,1,1,500
1079,20,1,100203,1,1,500
1080,20,1,100302,1,1,500
1081,20,1,100405,1,1,500
1082,20,1,100502,1,1,500
1083,20,1,100702,1,1,500
1084,20,1,100902,1,1,500
1085,20,1,101302,1,1,500
1086,20,1,101402,1,1,500
1087,20,1,101505,1,1,500
1088,20,1,101702,1,1,500
1089,20,1,101802,1,1,500
1090,20,1,101901,1,1,500
1091,20,1,102002,1,1,500
1092,20,1,102203,1,1,500
1093,20,1,102302,1,1,500
1094,20,1,102402,1,1,500
1095,20,1,100003,1,1,500
1096,20,1,101603,1,1,500
1097,20,1,102103,1,1,500
1098,20,1,100105,1,1,500
1099,20,1,100204,1,1,500
1100,20,1,100303,1,1,500
1101,20,1,100503,1,1,500
1102,20,1,100703,1,1,500
1103,20,1,100903,1,1,500
1104,20,1,101303,1,1,500
1105,20,1,101403,1,1,500
1106,20,1,101503,1,1,500
1107,20,1,101703,1,1,500
1108,20,1,101803,1,1,500
1109,20,1,101902,2,1,500
1110,20,1,102003,1,1,500
1111,20,1,102202,1,1,500
1112,20,2,200103,3,1,500
1113,20,2,200505,3,1,500
1114,21,1,100001,1,1,1000
1115,21,1,100101,1,1,1000
1116,21,1,100201,1,1,1000
1117,21,1,100301,1,1,1000
1118,21,1,100401,1,1,1000
1119,21,1,100501,1,1,1000
1120,21,1,100701,1,1,1000
1121,21,1,100901,1,1,1000
1122,21,1,101301,1,1,1000
1123,21,1,101401,1,1,1000
1124,21,1,101506,1,1,1000
1125,21,1,101601,1,1,1000
1126,21,1,101801,1,1,1000
1127,21,1,102001,1,1,1000
1128,21,1,102101,1,1,1000
1129,21,1,102201,1,1,1000
1130,21,1,102301,1,1,1000
1131,21,1,100102,1,1,500
1132,21,1,100203,1,1,500
1133,21,1,100302,1,1,500
1134,21,1,100405,1,1,500
1135,21,1,100502,1,1,500
1136,21,1,100702,1,1,500
1137,21,1,100902,1,1,500
1138,21,1,101302,1,1,500
1139,21,1,101402,1,1,500
1140,21,1,101505,1,1,500
1141,21,1,101702,1,1,500
1142,21,1,101802,1,1,500
1143,21,1,101901,1,1,500
1144,21,1,102002,1,1,500
1145,21,1,102203,1,1,500
1146,21,1,102302,1,1,500
1147,21,1,102402,1,1,500
1148,21,1,100003,1,1,500
1149,21,1,101603,1,1,500
1150,21,1,102103,1,1,500
1151,21,1,100105,1,1,500
1152,21,1,100204,1,1,500
1153,21,1,100303,1,1,500
1154,21,1,100503,1,1,500
1155,21,1,100703,1,1,500
1156,21,1,100903,1,1,500
1157,21,1,101303,1,1,500
1158,21,1,101403,1,1,500
1159,21,1,101503,1,1,500
1160,21,1,101703,1,1,500
1161,21,1,101803,1,1,500
1162,21,1,101902,2,1,500
1163,21,1,102003,1,1,500
1164,21,1,102202,1,1,500
1165,21,2,200103,3,1,500
1166,21,2,200505,3,1,500
1167,22,1,100001,1,1,1000
1168,22,1,100101,1,1,1000
1169,22,1,100201,1,1,1000
1170,22,1,100301,1,1,1000
1171,22,1,100401,1,1,1000
1172,22,1,100501,1,1,1000
1173,22,1,100701,1,1,1000
1174,22,1,100901,1,1,1000
1175,22,1,101301,1,1,1000
1176,22,1,101401,1,1,1000
1177,22,1,101506,1,1,1000
1178,22,1,101601,1,1,1000
1179,22,1,101801,1,1,1000
1180,22,1,102001,1,1,1000
1181,22,1,102101,1,1,1000
1182,22,1,102201,1,1,1000
1183,22,1,102301,1,1,1000
1184,22,1,100102,1,1,500
1185,22,1,100203,1,1,500
1186,22,1,100302,1,1,500
1187,22,1,100405,1,1,500
1188,22,1,100502,1,1,500
1189,22,1,100702,1,1,500
1190,22,1,100902,1,1,500
1191,22,1,101302,1,1,500
1192,22,1,101402,1,1,500
1193,22,1,101505,1,1,500
1194,22,1,101702,1,1,500
1195,22,1,101802,1,1,500
1196,22,1,101901,1,1,500
1197,22,1,102002,1,1,500
1198,22,1,102203,1,1,500
1199,22,1,102302,1,1,500
1200,22,1,102402,1,1,500
1201,22,1,100003,1,1,500
1202,22,1,101603,1,1,500
1203,22,1,102103,1,1,500
1204,22,1,100105,1,1,500
1205,22,1,100204,1,1,500
1206,22,1,100303,1,1,500
1207,22,1,100503,1,1,500
1208,22,1,100703,1,1,500
1209,22,1,100903,1,1,500
1210,22,1,101303,1,1,500
1211,22,1,101403,1,1,500
1212,22,1,101503,1,1,500
1213,22,1,101703,1,1,500
1214,22,1,101803,1,1,500
1215,22,1,101902,2,1,500
1216,22,1,102003,1,1,500
1217,22,1,102202,1,1,500
1218,22,2,200103,3,1,500
1219,22,2,200505,3,1,500
1220,23,1,100001,1,1,1000
1221,23,1,100101,1,1,1000
1222,23,1,100201,1,1,1000
1223,23,1,100301,1,1,1000
1224,23,1,100401,1,1,1000
1225,23,1,100501,1,1,1000
1226,23,1,100701,1,1,1000
1227,23,1,100901,1,1,1000
1228,23,1,101301,1,1,1000
1229,23,1,101401,1,1,1000
1230,23,1,101506,1,1,1000
1231,23,1,101601,1,1,1000
1232,23,1,101801,1,1,1000
1233,23,1,102001,1,1,1000
1234,23,1,102101,1,1,1000
1235,23,1,102201,1,1,1000
1236,23,1,102301,1,1,1000
1237,23,1,100102,1,1,500
1238,23,1,100203,1,1,500
1239,23,1,100302,1,1,500
1240,23,1,100405,1,1,500
1241,23,1,100502,1,1,500
1242,23,1,100702,1,1,500
1243,23,1,100902,1,1,500
1244,23,1,101302,1,1,500
1245,23,1,101402,1,1,500
1246,23,1,101505,1,1,500
1247,23,1,101702,1,1,500
1248,23,1,101802,1,1,500
1249,23,1,101901,1,1,500
1250,23,1,102002,1,1,500
1251,23,1,102203,1,1,500
1252,23,1,102302,1,1,500
1253,23,1,102402,1,1,500
1254,23,1,100003,1,1,500
1255,23,1,101603,1,1,500
1256,23,1,102103,1,1,500
1257,23,1,100105,1,1,500
1258,23,1,100204,1,1,500
1259,23,1,100303,1,1,500
1260,23,1,100503,1,1,500
1261,23,1,100703,1,1,500
1262,23,1,100903,1,1,500
1263,23,1,101303,1,1,500
1264,23,1,101403,1,1,500
1265,23,1,101503,1,1,500
1266,23,1,101703,1,1,500
1267,23,1,101803,1,1,500
1268,23,1,101902,2,1,500
1269,23,1,102003,1,1,500
1270,23,1,102202,1,1,500
1271,23,2,200103,3,1,500
1272,23,2,200505,3,1,500
1273,24,1,100001,1,1,1000
1274,24,1,100101,1,1,1000
1275,24,1,100201,1,1,1000
1276,24,1,100301,1,1,1000
1277,24,1,100401,1,1,1000
1278,24,1,100501,1,1,1000
1279,24,1,100701,1,1,1000
1280,24,1,100901,1,1,1000
1281,24,1,101301,1,1,1000
1282,24,1,101401,1,1,1000
1283,24,1,101506,1,1,1000
1284,24,1,101601,1,1,1000
1285,24,1,101801,1,1,1000
1286,24,1,102001,1,1,1000
1287,24,1,102101,1,1,1000
1288,24,1,102201,1,1,1000
1289,24,1,102301,1,1,1000
1290,24,1,100102,1,1,500
1291,24,1,100203,1,1,500
1292,24,1,100302,1,1,500
1293,24,1,100405,1,1,500
1294,24,1,100502,1,1,500
1295,24,1,100702,1,1,500
1296,24,1,100902,1,1,500
1297,24,1,101302,1,1,500
1298,24,1,101402,1,1,500
1299,24,1,101505,1,1,500
1300,24,1,101702,1,1,500
1301,24,1,101802,1,1,500
1302,24,1,101901,1,1,500
1303,24,1,102002,1,1,500
1304,24,1,102203,1,1,500
1305,24,1,102302,1,1,500
1306,24,1,102402,1,1,500
1307,24,1,100003,1,1,500
1308,24,1,101603,1,1,500
1309,24,1,102103,1,1,500
1310,24,1,100105,1,1,500
1311,24,1,100204,1,1,500
1312,24,1,100303,1,1,500
1313,24,1,100503,1,1,500
1314,24,1,100703,1,1,500
1315,24,1,100903,1,1,500
1316,24,1,101303,1,1,500
1317,24,1,101403,1,1,500
1318,24,1,101503,1,1,500
1319,24,1,101703,1,1,500
1320,24,1,101803,1,1,500
1321,24,1,101902,2,1,500
1322,24,1,102003,1,1,500
1323,24,1,102202,1,1,500
1324,24,2,200103,3,1,500
1325,24,2,200505,3,1,500
1326,25,1,100001,1,1,1000
1327,25,1,100101,1,1,1000
1328,25,1,100201,1,1,1000
1329,25,1,100301,1,1,1000
1330,25,1,100401,1,1,1000
1331,25,1,100501,1,1,1000
1332,25,1,100701,1,1,1000
1333,25,1,100901,1,1,1000
1334,25,1,101301,1,1,1000
1335,25,1,101401,1,1,1000
1336,25,1,101506,1,1,1000
1337,25,1,101601,1,1,1000
1338,25,1,101801,1,1,1000
1339,25,1,102001,1,1,1000
1340,25,1,102101,1,1,1000
1341,25,1,102201,1,1,1000
1342,25,1,102301,1,1,1000
1343,25,1,100102,1,1,500
1344,25,1,100203,1,1,500
1345,25,1,100302,1,1,500
1346,25,1,100405,1,1,500
1347,25,1,100502,1,1,500
1348,25,1,100702,1,1,500
1349,25,1,100902,1,1,500
1350,25,1,101302,1,1,500
1351,25,1,101402,1,1,500
1352,25,1,101505,1,1,500
1353,25,1,101702,1,1,500
1354,25,1,101802,1,1,500
1355,25,1,101901,1,1,500
1356,25,1,102002,1,1,500
1357,25,1,102203,1,1,500
1358,25,1,102302,1,1,500
1359,25,1,102402,1,1,500
1360,25,1,100003,1,1,500
1361,25,1,101603,1,1,500
1362,25,1,102103,1,1,500
1363,25,1,100105,1,1,500
1364,25,1,100204,1,1,500
1365,25,1,100303,1,1,500
1366,25,1,100503,1,1,500
1367,25,1,100703,1,1,500
1368,25,1,100903,1,1,500
1369,25,1,101303,1,1,500
1370,25,1,101403,1,1,500
1371,25,1,101503,1,1,500
1372,25,1,101703,1,1,500
1373,25,1,101803,1,1,500
1374,25,1,101902,2,1,500
1375,25,1,102003,1,1,500
1376,25,1,102202,1,1,500
1377,25,2,200103,3,1,500
1378,25,2,200505,3,1,500
1379,26,1,100001,1,1,1000
1380,26,1,100101,1,1,1000
1381,26,1,100201,1,1,1000
1382,26,1,100301,1,1,1000
1383,26,1,100401,1,1,1000
1384,26,1,100501,1,1,1000
1385,26,1,100701,1,1,1000
1386,26,1,100901,1,1,1000
1387,26,1,101301,1,1,1000
1388,26,1,101401,1,1,1000
1389,26,1,101506,1,1,1000
1390,26,1,101601,1,1,1000
1391,26,1,101801,1,1,1000
1392,26,1,102001,1,1,1000
1393,26,1,102101,1,1,1000
1394,26,1,102201,1,1,1000
1395,26,1,102301,1,1,1000
1396,26,1,100102,1,1,500
1397,26,1,100203,1,1,500
1398,26,1,100302,1,1,500
1399,26,1,100405,1,1,500
1400,26,1,100502,1,1,500
1401,26,1,100702,1,1,500
1402,26,1,100902,1,1,500
1403,26,1,101302,1,1,500
1404,26,1,101402,1,1,500
1405,26,1,101505,1,1,500
1406,26,1,101702,1,1,500
1407,26,1,101802,1,1,500
1408,26,1,101901,1,1,500
1409,26,1,102002,1,1,500
1410,26,1,102203,1,1,500
1411,26,1,102302,1,1,500
1412,26,1,102402,1,1,500
1413,26,1,100003,1,1,500
1414,26,1,101603,1,1,500
1415,26,1,102103,1,1,500
1416,26,1,100105,1,1,500
1417,26,1,100204,1,1,500
1418,26,1,100303,1,1,500
1419,26,1,100503,1,1,500
1420,26,1,100703,1,1,500
1421,26,1,100903,1,1,500
1422,26,1,101303,1,1,500
1423,26,1,101403,1,1,500
1424,26,1,101503,1,1,500
1425,26,1,101703,1,1,500
1426,26,1,101803,1,1,500
1427,26,1,101902,2,1,500
1428,26,1,102003,1,1,500
1429,26,1,102202,1,1,500
1430,26,2,200103,3,1,500
1431,26,2,200505,3,1,500
1432,27,1,100001,1,1,1000
1433,27,1,100101,1,1,1000
1434,27,1,100201,1,1,1000
1435,27,1,100301,1,1,1000
1436,27,1,100401,1,1,1000
1437,27,1,100501,1,1,1000
1438,27,1,100701,1,1,1000
1439,27,1,100901,1,1,1000
1440,27,1,101301,1,1,1000
1441,27,1,101401,1,1,1000
1442,27,1,101506,1,1,1000
1443,27,1,101601,1,1,1000
1444,27,1,101801,1,1,1000
1445,27,1,102001,1,1,1000
1446,27,1,102101,1,1,1000
1447,27,1,102201,1,1,1000
1448,27,1,102301,1,1,1000
1449,27,1,100102,1,1,500
1450,27,1,100203,1,1,500
1451,27,1,100302,1,1,500
1452,27,1,100405,1,1,500
1453,27,1,100502,1,1,500
1454,27,1,100702,1,1,500
1455,27,1,100902,1,1,500
1456,27,1,101302,1,1,500
1457,27,1,101402,1,1,500
1458,27,1,101505,1,1,500
1459,27,1,101702,1,1,500
1460,27,1,101802,1,1,500
1461,27,1,101901,1,1,500
1462,27,1,102002,1,1,500
1463,27,1,102203,1,1,500
1464,27,1,102302,1,1,500
1465,27,1,102402,1,1,500
1466,27,1,100003,1,1,500
1467,27,1,101603,1,1,500
1468,27,1,102103,1,1,500
1469,27,1,100105,1,1,500
1470,27,1,100204,1,1,500
1471,27,1,100303,1,1,500
1472,27,1,100503,1,1,500
1473,27,1,100703,1,1,500
1474,27,1,100903,1,1,500
1475,27,1,101303,1,1,500
1476,27,1,101403,1,1,500
1477,27,1,101503,1,1,500
1478,27,1,101703,1,1,500
1479,27,1,101803,1,1,500
1480,27,1,101902,2,1,500
1481,27,1,102003,1,1,500
1482,27,1,102202,1,1,500
1483,27,2,200103,3,1,500
1484,27,2,200505,3,1,500
1485,28,1,100001,1,1,1000
1486,28,1,100101,1,1,1000
1487,28,1,100201,1,1,1000
1488,28,1,100301,1,1,1000
1489,28,1,100401,1,1,1000
1490,28,1,100501,1,1,1000
1491,28,1,100701,1,1,1000
1492,28,1,100901,1,1,1000
1493,28,1,101301,1,1,1000
1494,28,1,101401,1,1,1000
1495,28,1,101506,1,1,1000
1496,28,1,101601,1,1,1000
1497,28,1,101801,1,1,1000
1498,28,1,102001,1,1,1000
1499,28,1,102101,1,1,1000
1500,28,1,102201,1,1,1000
1501,28,1,102301,1,1,1000
1502,28,1,100102,1,1,500
1503,28,1,100203,1,1,500
1504,28,1,100302,1,1,500
1505,28,1,100405,1,1,500
1506,28,1,100502,1,1,500
1507,28,1,100702,1,1,500
1508,28,1,100902,1,1,500
1509,28,1,101302,1,1,500
1510,28,1,101402,1,1,500
1511,28,1,101505,1,1,500
1512,28,1,101702,1,1,500
1513,28,1,101802,1,1,500
1514,28,1,101901,1,1,500
1515,28,1,102002,1,1,500
1516,28,1,102203,1,1,500
1517,28,1,102302,1,1,500
1518,28,1,102402,1,1,500
1519,28,1,100003,1,1,500
1520,28,1,101603,1,1,500
1521,28,1,102103,1,1,500
1522,28,1,100105,1,1,500
1523,28,1,100204,1,1,500
1524,28,1,100303,1,1,500
1525,28,1,100503,1,1,500
1526,28,1,100703,1,1,500
1527,28,1,100903,1,1,500
1528,28,1,101303,1,1,500
1529,28,1,101403,1,1,500
1530,28,1,101503,1,1,500
1531,28,1,101703,1,1,500
1532,28,1,101803,1,1,500
1533,28,1,101902,2,1,500
1534,28,1,102003,1,1,500
1535,28,1,102202,1,1,500
1536,28,2,200103,3,1,500
1537,28,2,200505,3,1,500
1538,29,1,100001,1,1,1000
1539,29,1,100101,1,1,1000
1540,29,1,100201,1,1,1000
1541,29,1,100301,1,1,1000
1542,29,1,100401,1,1,1000
1543,29,1,100501,1,1,1000
1544,29,1,100701,1,1,1000
1545,29,1,100901,1,1,1000
1546,29,1,101301,1,1,1000
1547,29,1,101401,1,1,1000
1548,29,1,101506,1,1,1000
1549,29,1,101601,1,1,1000
1550,29,1,101801,1,1,1000
1551,29,1,102001,1,1,1000
1552,29,1,102101,1,1,1000
1553,29,1,102201,1,1,1000
1554,29,1,102301,1,1,1000
1555,29,1,100102,1,1,500
1556,29,1,100203,1,1,500
1557,29,1,100302,1,1,500
1558,29,1,100405,1,1,500
1559,29,1,100502,1,1,500
1560,29,1,100702,1,1,500
1561,29,1,100902,1,1,500
1562,29,1,101302,1,1,500
1563,29,1,101402,1,1,500
1564,29,1,101505,1,1,500
1565,29,1,101702,1,1,500
1566,29,1,101802,1,1,500
1567,29,1,101901,1,1,500
1568,29,1,102002,1,1,500
1569,29,1,102203,1,1,500
1570,29,1,102302,1,1,500
1571,29,1,102402,1,1,500
1572,29,1,100003,1,1,500
1573,29,1,101603,1,1,500
1574,29,1,102103,1,1,500
1575,29,1,100105,1,1,500
1576,29,1,100204,1,1,500
1577,29,1,100303,1,1,500
1578,29,1,100503,1,1,500
1579,29,1,100703,1,1,500
1580,29,1,100903,1,1,500
1581,29,1,101303,1,1,500
1582,29,1,101403,1,1,500
1583,29,1,101503,1,1,500
1584,29,1,101703,1,1,500
1585,29,1,101803,1,1,500
1586,29,1,101902,2,1,500
1587,29,1,102003,1,1,500
1588,29,1,102202,1,1,500
1589,29,2,200103,3,1,500
1590,29,2,200505,3,1,500
1591,30,1,100001,1,1,1000
1592,30,1,100101,1,1,1000
1593,30,1,100201,1,1,1000
1594,30,1,100301,1,1,1000
1595,30,1,100401,1,1,1000
1596,30,1,100501,1,1,1000
1597,30,1,100701,1,1,1000
1598,30,1,100901,1,1,1000
1599,30,1,101301,1,1,1000
1600,30,1,101401,1,1,1000
1601,30,1,101506,1,1,1000
1602,30,1,101601,1,1,1000
1603,30,1,101801,1,1,1000
1604,30,1,102001,1,1,1000
1605,30,1,102101,1,1,1000
1606,30,1,102201,1,1,1000
1607,30,1,102301,1,1,1000
1608,30,1,100102,1,1,500
1609,30,1,100203,1,1,500
1610,30,1,100302,1,1,500
1611,30,1,100405,1,1,500
1612,30,1,100502,1,1,500
1613,30,1,100702,1,1,500
1614,30,1,100902,1,1,500
1615,30,1,101302,1,1,500
1616,30,1,101402,1,1,500
1617,30,1,101505,1,1,500
1618,30,1,101702,1,1,500
1619,30,1,101802,1,1,500
1620,30,1,101901,1,1,500
1621,30,1,102002,1,1,500
1622,30,1,102203,1,1,500
1623,30,1,102302,1,1,500
1624,30,1,102402,1,1,500
1625,30,1,100003,1,1,500
1626,30,1,101603,1,1,500
1627,30,1,102103,1,1,500
1628,30,1,100105,1,1,500
1629,30,1,100204,1,1,500
1630,30,1,100303,1,1,500
1631,30,1,100503,1,1,500
1632,30,1,100703,1,1,500
1633,30,1,100903,1,1,500
1634,30,1,101303,1,1,500
1635,30,1,101403,1,1,500
1636,30,1,101503,1,1,500
1637,30,1,101703,1,1,500
1638,30,1,101803,1,1,500
1639,30,1,101902,2,1,500
1640,30,1,102003,1,1,500
1641,30,1,102202,1,1,500
1642,30,2,200103,3,1,500
1643,30,2,200505,3,1,500
1644,31,1,100001,1,1,1000
1645,31,1,100101,1,1,1000
1646,31,1,100201,1,1,1000
1647,31,1,100301,1,1,1000
1648,31,1,100401,1,1,1000
1649,31,1,100501,1,1,1000
1650,31,1,100701,1,1,1000
1651,31,1,100901,1,1,1000
1652,31,1,101301,1,1,1000
1653,31,1,101401,1,1,1000
1654,31,1,101506,1,1,1000
1655,31,1,101601,1,1,1000
1656,31,1,101801,1,1,1000
1657,31,1,102001,1,1,1000
1658,31,1,102101,1,1,1000
1659,31,1,102201,1,1,1000
1660,31,1,102301,1,1,1000
1661,31,1,100102,1,1,500
1662,31,1,100203,1,1,500
1663,31,1,100302,1,1,500
1664,31,1,100405,1,1,500
1665,31,1,100502,1,1,500
1666,31,1,100702,1,1,500
1667,31,1,100902,1,1,500
1668,31,1,101302,1,1,500
1669,31,1,101402,1,1,500
1670,31,1,101505,1,1,500
1671,31,1,101702,1,1,500
1672,31,1,101802,1,1,500
1673,31,1,101901,1,1,500
1674,31,1,102002,1,1,500
1675,31,1,102203,1,1,500
1676,31,1,102302,1,1,500
1677,31,1,102402,1,1,500
1678,31,1,100003,1,1,500
1679,31,1,101603,1,1,500
1680,31,1,102103,1,1,500
1681,31,1,100105,1,1,500
1682,31,1,100204,1,1,500
1683,31,1,100303,1,1,500
1684,31,1,100503,1,1,500
1685,31,1,100703,1,1,500
1686,31,1,100903,1,1,500
1687,31,1,101303,1,1,500
1688,31,1,101403,1,1,500
1689,31,1,101503,1,1,500
1690,31,1,101703,1,1,500
1691,31,1,101803,1,1,500
1692,31,1,101902,2,1,500
1693,31,1,102003,1,1,500
1694,31,1,102202,1,1,500
1695,31,2,200103,3,1,500
1696,31,2,200505,3,1,500
1697,32,1,100001,1,1,1000
1698,32,1,100101,1,1,1000
1699,32,1,100201,1,1,1000
1700,32,1,100301,1,1,1000
1701,32,1,100401,1,1,1000
1702,32,1,100501,1,1,1000
1703,32,1,100701,1,1,1000
1704,32,1,100901,1,1,1000
1705,32,1,101301,1,1,1000
1706,32,1,101401,1,1,1000
1707,32,1,101506,1,1,1000
1708,32,1,101601,1,1,1000
1709,32,1,101801,1,1,1000
1710,32,1,102001,1,1,1000
1711,32,1,102101,1,1,1000
1712,32,1,102201,1,1,1000
1713,32,1,102301,1,1,1000
1714,32,1,100102,1,1,500
1715,32,1,100203,1,1,500
1716,32,1,100302,1,1,500
1717,32,1,100405,1,1,500
1718,32,1,100502,1,1,500
1719,32,1,100702,1,1,500
1720,32,1,100902,1,1,500
1721,32,1,101302,1,1,500
1722,32,1,101402,1,1,500
1723,32,1,101505,1,1,500
1724,32,1,101702,1,1,500
1725,32,1,101802,1,1,500
1726,32,1,101901,1,1,500
1727,32,1,102002,1,1,500
1728,32,1,102203,1,1,500
1729,32,1,102302,1,1,500
1730,32,1,102402,1,1,500
1731,32,1,100003,1,1,500
1732,32,1,101603,1,1,500
1733,32,1,102103,1,1,500
1734,32,1,100105,1,1,500
1735,32,1,100204,1,1,500
1736,32,1,100303,1,1,500
1737,32,1,100503,1,1,500
1738,32,1,100703,1,1,500
1739,32,1,100903,1,1,500
1740,32,1,101303,1,1,500
1741,32,1,101403,1,1,500
1742,32,1,101503,1,1,500
1743,32,1,101703,1,1,500
1744,32,1,101803,1,1,500
1745,32,1,101902,2,1,500
1746,32,1,102003,1,1,500
1747,32,1,102202,1,1,500
1748,32,2,200103,3,1,500
1749,32,2,200505,3,1,500
1750,33,1,100001,1,1,1000
1751,33,1,100101,1,1,1000
1752,33,1,100201,1,1,1000
1753,33,1,100301,1,1,1000
1754,33,1,100401,1,1,1000
1755,33,1,100501,1,1,1000
1756,33,1,100701,1,1,1000
1757,33,1,100901,1,1,1000
1758,33,1,101301,1,1,1000
1759,33,1,101401,1,1,1000
1760,33,1,101506,1,1,1000
1761,33,1,101601,1,1,1000
1762,33,1,101801,1,1,1000
1763,33,1,102001,1,1,1000
1764,33,1,102101,1,1,1000
1765,33,1,102201,1,1,1000
1766,33,1,102301,1,1,1000
1767,33,1,100102,1,1,500
1768,33,1,100203,1,1,500
1769,33,1,100302,1,1,500
1770,33,1,100405,1,1,500
1771,33,1,100502,1,1,500
